timestamp,sensor_id,sensor_type,location,value,unit,battery_level,signal_strength,device_status,alert_triggered,maintenance_due
2025-07-14T22:25:07.887690Z,SENSOR_8945,light,Factory_Floor_1,831.21,lux,15.2,-55,maintenance,False,False
2025-06-29T20:44:19.887690Z,SENSOR_8901,pressure,Warehouse_B,990.39,hPa,38.9,-77,maintenance,False,False
2025-09-07T09:05:08.887690Z,SENSOR_6791,humidity,Data_Center,83.82,%,44.7,-69,offline,False,False
2025-06-26T14:55:24.887690Z,SENSOR_2544,motion,Factory_Floor_1,0.0,detected,98.0,-71,maintenance,False,False
2025-07-21T21:58:19.887690Z,SENSOR_7121,temperature,Factory_Floor_1,24.73,°C,62.5,-83,online,False,False
2025-07-25T07:16:50.887690Z,SENSOR_7539,temperature,Factory_Floor_1,21.27,°C,93.3,-78,offline,False,False
2025-07-31T20:04:30.887690Z,SENSOR_4834,pressure,Warehouse_A,1013.46,hPa,26.8,-70,maintenance,False,False
2025-07-24T18:34:25.887690Z,SENSOR_2747,motion,Factory_Floor_1,1.0,detected,84.8,-31,online,False,False
2025-08-14T19:44:28.887690Z,SENSOR_1796,humidity,Factory_Floor_2,55.46,%,14.1,-48,offline,False,False
2025-07-27T03:45:22.887690Z,SENSOR_6873,pressure,Warehouse_B,1029.04,hPa,60.3,-36,maintenance,False,False
2025-06-28T06:32:34.887690Z,SENSOR_2071,temperature,Warehouse_B,32.31,°C,21.6,-41,offline,False,False
2025-08-26T17:40:03.887690Z,SENSOR_7701,temperature,Office_Building,19.3,°C,50.0,-82,offline,False,False
2025-09-14T19:49:45.887690Z,SENSOR_9367,air_quality,Warehouse_B,256.83,AQI,43.7,-75,maintenance,False,False
2025-07-14T10:34:11.887690Z,SENSOR_6605,motion,Warehouse_A,0.0,detected,54.7,-31,maintenance,False,False
2025-07-09T10:29:58.887690Z,SENSOR_7114,light,Warehouse_B,950.37,lux,37.1,-90,maintenance,False,False
2025-07-08T23:11:29.887690Z,SENSOR_1646,light,Office_Building,491.54,lux,37.1,-64,online,False,False
2025-08-20T12:11:29.887690Z,SENSOR_9982,humidity,Data_Center,70.14,%,11.4,-79,maintenance,False,False
2025-07-04T21:15:27.887690Z,SENSOR_5317,humidity,Office_Building,77.19,%,32.2,-61,offline,False,False
2025-08-12T06:38:06.887690Z,SENSOR_6797,light,Factory_Floor_1,227.58,lux,79.4,-64,offline,False,False
2025-06-28T02:55:07.887690Z,SENSOR_3130,temperature,Factory_Floor_2,23.2,°C,74.5,-89,maintenance,False,False
2025-08-20T13:00:23.887690Z,SENSOR_9298,pressure,Office_Building,1003.28,hPa,31.2,-67,online,False,False
2025-09-08T20:44:50.887690Z,SENSOR_8847,humidity,Data_Center,49.85,%,62.3,-33,offline,False,False
2025-08-03T06:29:59.887690Z,SENSOR_2217,pressure,Warehouse_B,994.78,hPa,50.4,-49,maintenance,False,False
2025-08-12T06:26:41.887690Z,SENSOR_8419,pressure,Factory_Floor_1,991.64,hPa,26.7,-89,offline,False,False
2025-07-28T20:05:24.887690Z,SENSOR_9987,motion,Office_Building,1.0,detected,44.6,-74,offline,False,False
2025-06-28T19:10:52.887690Z,SENSOR_6365,motion,Office_Building,0.0,detected,16.3,-72,offline,False,False
2025-07-20T17:05:39.887690Z,SENSOR_6410,motion,Data_Center,0.0,detected,91.5,-31,online,True,False
2025-07-15T07:05:57.887690Z,SENSOR_3399,air_quality,Factory_Floor_1,245.17,AQI,63.4,-34,offline,False,False
2025-06-28T10:05:47.887690Z,SENSOR_3644,pressure,Warehouse_B,1010.84,hPa,70.0,-88,online,False,False
2025-07-17T17:37:07.887690Z,SENSOR_6662,light,Office_Building,480.48,lux,45.3,-83,offline,False,False
2025-07-02T23:25:27.887690Z,SENSOR_2962,air_quality,Factory_Floor_2,113.29,AQI,84.2,-88,maintenance,False,False
2025-08-25T19:55:20.887690Z,SENSOR_6203,light,Factory_Floor_2,872.07,lux,92.7,-88,offline,False,False
2025-08-30T18:15:01.887690Z,SENSOR_2235,light,Office_Building,747.6,lux,38.6,-90,online,False,False
2025-08-05T23:15:08.887690Z,SENSOR_2660,light,Warehouse_B,690.52,lux,92.5,-58,online,False,False
2025-08-15T20:37:12.887690Z,SENSOR_4362,humidity,Data_Center,64.27,%,29.7,-35,maintenance,True,False
2025-09-06T04:59:09.887690Z,SENSOR_8212,motion,Factory_Floor_1,0.0,detected,58.2,-53,offline,False,False
2025-07-09T02:20:56.887690Z,SENSOR_9290,light,Office_Building,707.48,lux,36.5,-55,online,True,False
2025-08-21T04:50:43.887690Z,SENSOR_6145,air_quality,Data_Center,57.3,AQI,36.8,-32,maintenance,True,False
2025-08-13T14:28:59.887690Z,SENSOR_6973,air_quality,Warehouse_B,99.08,AQI,63.3,-73,offline,True,False
2025-09-05T03:49:59.887690Z,SENSOR_4028,air_quality,Factory_Floor_1,258.79,AQI,30.8,-80,offline,False,False
2025-09-10T08:19:27.887690Z,SENSOR_6589,light,Factory_Floor_2,17.33,lux,79.0,-86,offline,False,False
2025-07-23T23:25:54.887690Z,SENSOR_2063,humidity,Warehouse_B,79.84,%,61.0,-85,offline,False,False
2025-07-28T04:04:02.887690Z,SENSOR_1386,air_quality,Warehouse_A,194.84,AQI,54.1,-37,online,False,False
2025-09-01T14:45:56.887690Z,SENSOR_8407,air_quality,Factory_Floor_1,79.55,AQI,68.3,-69,offline,True,False
2025-09-22T19:14:46.887690Z,SENSOR_7697,air_quality,Factory_Floor_1,97.96,AQI,27.0,-55,maintenance,False,False
2025-08-06T09:20:52.887690Z,SENSOR_6515,air_quality,Warehouse_B,216.84,AQI,54.2,-32,online,False,False
2025-07-26T19:47:27.887690Z,SENSOR_4531,motion,Data_Center,0.0,detected,52.1,-59,online,False,True
2025-08-23T02:42:03.887690Z,SENSOR_2008,motion,Data_Center,1.0,detected,84.7,-87,online,False,False
2025-09-24T05:20:11.887690Z,SENSOR_8343,light,Warehouse_A,633.63,lux,16.2,-56,online,False,False
2025-08-28T10:00:48.887690Z,SENSOR_7972,light,Factory_Floor_1,402.36,lux,44.6,-69,maintenance,False,False
2025-09-13T01:08:00.887690Z,SENSOR_2268,light,Factory_Floor_1,369.24,lux,50.8,-46,offline,False,False
2025-07-09T18:26:41.887690Z,SENSOR_8388,temperature,Warehouse_B,19.69,°C,83.0,-33,online,False,False
2025-07-12T09:57:51.887690Z,SENSOR_7849,air_quality,Office_Building,298.76,AQI,74.1,-56,offline,False,False
2025-06-28T12:19:41.887690Z,SENSOR_4445,pressure,Warehouse_B,1002.4,hPa,70.1,-72,offline,False,False
2025-07-05T05:24:41.887690Z,SENSOR_6166,light,Factory_Floor_1,892.55,lux,75.0,-35,maintenance,False,False
2025-08-24T17:45:39.887690Z,SENSOR_7100,light,Warehouse_B,50.49,lux,74.4,-71,online,False,False
2025-07-06T06:38:10.887690Z,SENSOR_9048,motion,Warehouse_A,0.0,detected,79.2,-60,online,False,False
2025-09-22T09:42:01.887690Z,SENSOR_7282,temperature,Factory_Floor_1,22.66,°C,24.2,-68,offline,False,False
2025-07-14T21:54:38.887690Z,SENSOR_9797,motion,Warehouse_B,1.0,detected,48.1,-81,maintenance,False,False
2025-07-20T06:05:50.887690Z,SENSOR_4125,humidity,Factory_Floor_1,63.93,%,21.8,-57,online,False,False
2025-07-08T20:16:50.887690Z,SENSOR_4606,pressure,Warehouse_A,994.94,hPa,98.3,-76,online,False,False
2025-08-30T05:19:34.887690Z,SENSOR_1330,humidity,Office_Building,47.43,%,17.5,-32,offline,False,False
2025-07-02T08:23:27.887690Z,SENSOR_8327,air_quality,Data_Center,94.73,AQI,58.1,-50,online,False,False
2025-06-27T04:14:42.887690Z,SENSOR_9682,pressure,Warehouse_A,1029.03,hPa,67.4,-30,online,False,False
2025-09-12T19:07:33.887690Z,SENSOR_3831,humidity,Warehouse_A,78.97,%,34.2,-45,maintenance,False,False
2025-06-28T15:50:56.887690Z,SENSOR_3679,humidity,Factory_Floor_2,86.41,%,28.0,-80,online,False,False
2025-06-26T18:19:35.887690Z,SENSOR_6247,temperature,Factory_Floor_2,23.76,°C,37.0,-38,online,False,False
2025-08-29T11:14:53.887690Z,SENSOR_7226,air_quality,Warehouse_B,78.14,AQI,36.6,-71,offline,False,False
2025-08-27T02:16:37.887690Z,SENSOR_6690,humidity,Factory_Floor_2,53.8,%,47.1,-58,offline,False,False
2025-09-06T08:15:40.887690Z,SENSOR_2988,motion,Warehouse_A,1.0,detected,81.2,-37,offline,False,False
2025-09-23T01:36:12.887690Z,SENSOR_9945,motion,Data_Center,0.0,detected,66.5,-54,maintenance,False,False
2025-08-26T02:05:14.887690Z,SENSOR_5532,air_quality,Office_Building,286.0,AQI,96.9,-74,offline,False,True
2025-07-26T21:53:43.887690Z,SENSOR_2337,pressure,Warehouse_B,1008.6,hPa,70.0,-72,online,True,False
2025-08-06T23:12:45.887690Z,SENSOR_9969,humidity,Office_Building,75.33,%,66.1,-47,online,False,False
2025-09-07T19:05:42.887690Z,SENSOR_8096,humidity,Factory_Floor_2,60.25,%,46.3,-76,maintenance,True,False
2025-08-16T23:46:04.887690Z,SENSOR_3943,air_quality,Data_Center,233.02,AQI,50.6,-69,maintenance,False,False
2025-09-14T16:44:45.887690Z,SENSOR_2860,motion,Data_Center,0.0,detected,52.1,-59,maintenance,False,False
2025-09-01T01:07:27.887690Z,SENSOR_5335,air_quality,Factory_Floor_1,262.11,AQI,46.2,-37,online,False,False
2025-08-17T21:44:49.887690Z,SENSOR_5950,pressure,Office_Building,1024.96,hPa,47.3,-63,maintenance,False,False
2025-07-02T09:36:03.887690Z,SENSOR_8153,air_quality,Factory_Floor_2,102.82,AQI,97.7,-82,offline,False,False
2025-09-02T19:27:41.887690Z,SENSOR_7586,air_quality,Data_Center,156.67,AQI,11.8,-62,maintenance,False,False
2025-09-03T04:35:22.887690Z,SENSOR_9736,temperature,Office_Building,22.64,°C,55.5,-34,online,False,True
2025-09-14T00:08:41.887690Z,SENSOR_8307,air_quality,Warehouse_B,152.55,AQI,70.2,-58,offline,False,False
2025-07-31T10:08:37.887690Z,SENSOR_8222,humidity,Warehouse_B,59.3,%,60.7,-43,maintenance,False,False
2025-07-30T12:45:27.887690Z,SENSOR_4914,humidity,Factory_Floor_1,78.19,%,46.4,-30,maintenance,False,False
2025-07-05T20:19:07.887690Z,SENSOR_6266,pressure,Warehouse_A,1029.65,hPa,22.9,-51,online,False,False
2025-09-11T15:01:20.887690Z,SENSOR_9625,motion,Warehouse_A,1.0,detected,85.1,-78,offline,False,False
2025-08-10T23:53:53.887690Z,SENSOR_3836,humidity,Warehouse_B,48.97,%,42.2,-78,maintenance,True,False
2025-08-20T04:42:18.887690Z,SENSOR_8507,light,Warehouse_B,830.98,lux,86.7,-44,online,False,False
2025-08-05T09:25:32.887690Z,SENSOR_7919,pressure,Factory_Floor_2,1025.17,hPa,72.4,-39,maintenance,False,False
2025-08-06T23:18:34.887690Z,SENSOR_5144,motion,Data_Center,0.0,detected,79.9,-61,offline,False,False
2025-08-24T02:33:29.887690Z,SENSOR_2330,humidity,Office_Building,30.48,%,81.3,-38,offline,False,False
2025-07-23T17:45:04.887690Z,SENSOR_6720,humidity,Data_Center,61.45,%,23.2,-59,online,False,False
2025-07-24T13:58:06.887690Z,SENSOR_4962,air_quality,Factory_Floor_1,81.18,AQI,45.9,-79,online,False,False
2025-08-21T14:55:32.887690Z,SENSOR_4566,air_quality,Data_Center,74.67,AQI,29.7,-84,offline,False,False
2025-08-24T01:58:42.887690Z,SENSOR_8557,air_quality,Warehouse_B,55.83,AQI,48.8,-55,offline,False,False
2025-07-01T19:26:14.887690Z,SENSOR_4469,temperature,Warehouse_B,34.69,°C,54.4,-33,online,False,False
2025-09-03T03:38:43.887690Z,SENSOR_9379,pressure,Factory_Floor_1,1024.72,hPa,11.1,-64,maintenance,True,False
2025-08-22T15:13:33.887690Z,SENSOR_8715,air_quality,Factory_Floor_1,219.69,AQI,82.4,-81,offline,False,False
2025-07-14T21:47:37.887690Z,SENSOR_2604,motion,Warehouse_B,0.0,detected,39.0,-88,maintenance,False,False
2025-08-11T23:41:35.887690Z,SENSOR_4129,motion,Warehouse_B,1.0,detected,11.9,-86,online,False,False
2025-07-10T15:26:25.887690Z,SENSOR_3424,motion,Office_Building,0.0,detected,96.8,-41,offline,False,False
2025-07-04T15:11:58.887690Z,SENSOR_6770,air_quality,Office_Building,162.31,AQI,64.2,-70,offline,False,False
2025-07-18T08:37:19.887690Z,SENSOR_9810,pressure,Factory_Floor_1,998.93,hPa,21.4,-51,online,False,False
2025-08-25T00:47:54.887690Z,SENSOR_9185,light,Factory_Floor_2,705.78,lux,47.6,-50,maintenance,False,False
2025-09-13T17:37:25.887690Z,SENSOR_1515,motion,Warehouse_B,0.0,detected,67.9,-33,maintenance,False,False
2025-08-30T08:32:56.887690Z,SENSOR_7593,motion,Factory_Floor_1,1.0,detected,35.3,-56,online,False,False
2025-08-05T08:13:14.887690Z,SENSOR_9738,air_quality,Office_Building,119.71,AQI,99.1,-80,online,False,False
2025-09-03T20:01:32.887690Z,SENSOR_5457,temperature,Office_Building,27.86,°C,88.1,-49,online,False,False
2025-08-17T04:52:08.887690Z,SENSOR_6794,motion,Office_Building,0.0,detected,61.5,-70,maintenance,False,False
2025-08-07T03:26:56.887690Z,SENSOR_8227,pressure,Office_Building,998.13,hPa,74.3,-42,online,False,False
2025-09-23T02:38:57.887690Z,SENSOR_2285,temperature,Data_Center,21.36,°C,14.0,-74,online,False,False
2025-07-05T23:30:14.887690Z,SENSOR_9696,light,Data_Center,234.59,lux,54.2,-33,offline,False,False
2025-07-13T17:50:35.887690Z,SENSOR_1184,humidity,Warehouse_B,78.91,%,47.6,-84,offline,False,False
2025-07-17T09:28:24.887690Z,SENSOR_6199,pressure,Warehouse_A,1012.81,hPa,36.8,-65,maintenance,False,False
2025-09-02T11:26:40.887690Z,SENSOR_3052,air_quality,Warehouse_B,260.22,AQI,38.4,-75,maintenance,False,False
2025-06-30T11:00:49.887690Z,SENSOR_3999,motion,Warehouse_A,1.0,detected,10.4,-55,maintenance,False,False
2025-08-06T13:32:03.887690Z,SENSOR_3187,light,Factory_Floor_2,167.17,lux,66.2,-37,maintenance,False,False
2025-09-03T10:07:58.887690Z,SENSOR_8598,humidity,Warehouse_A,35.19,%,40.7,-81,offline,False,False
2025-07-01T15:57:12.887690Z,SENSOR_3250,air_quality,Data_Center,56.03,AQI,86.1,-36,online,False,False
2025-07-15T09:36:33.887690Z,SENSOR_1301,air_quality,Data_Center,159.43,AQI,34.5,-65,maintenance,False,False
2025-07-12T01:32:40.887690Z,SENSOR_8633,humidity,Office_Building,46.81,%,18.8,-63,online,True,False
2025-08-22T10:47:31.887690Z,SENSOR_6124,air_quality,Warehouse_B,125.64,AQI,29.2,-36,maintenance,False,False
2025-06-30T10:54:27.887690Z,SENSOR_6036,temperature,Office_Building,31.46,°C,85.0,-79,offline,False,False
2025-08-16T23:35:07.887690Z,SENSOR_2933,light,Factory_Floor_1,706.43,lux,75.7,-46,online,False,False
2025-09-01T23:37:53.887690Z,SENSOR_2743,motion,Warehouse_B,1.0,detected,61.4,-64,maintenance,False,False
2025-09-05T04:18:37.887690Z,SENSOR_7422,light,Office_Building,742.78,lux,65.0,-68,online,False,False
2025-08-02T15:52:34.887690Z,SENSOR_6814,pressure,Warehouse_A,1007.28,hPa,35.8,-60,maintenance,False,False
2025-08-07T15:01:09.887690Z,SENSOR_2161,light,Data_Center,152.83,lux,49.4,-37,online,False,False
2025-09-07T13:19:55.887690Z,SENSOR_3605,light,Warehouse_A,555.84,lux,17.4,-70,offline,False,False
2025-08-22T12:37:45.887690Z,SENSOR_6995,pressure,Warehouse_B,1016.12,hPa,25.7,-38,online,False,False
2025-08-12T22:16:34.887690Z,SENSOR_6508,air_quality,Warehouse_A,115.51,AQI,34.0,-77,offline,False,False
2025-08-07T04:09:17.887690Z,SENSOR_6326,motion,Factory_Floor_2,1.0,detected,82.4,-86,maintenance,False,False
2025-07-23T10:33:55.887690Z,SENSOR_3651,motion,Factory_Floor_2,0.0,detected,17.8,-62,maintenance,False,False
2025-09-09T16:53:40.887690Z,SENSOR_9487,pressure,Warehouse_A,1017.34,hPa,29.4,-46,offline,False,False
2025-07-05T20:21:13.887690Z,SENSOR_1868,pressure,Data_Center,1001.1,hPa,62.0,-65,maintenance,False,False
2025-07-20T19:46:27.887690Z,SENSOR_6657,humidity,Warehouse_A,68.01,%,62.0,-65,maintenance,False,False
2025-08-02T13:17:10.887690Z,SENSOR_7585,air_quality,Factory_Floor_1,69.74,AQI,38.7,-32,offline,True,False
2025-09-09T01:18:24.887690Z,SENSOR_1646,temperature,Warehouse_B,27.05,°C,10.8,-57,offline,False,False
2025-08-18T15:44:01.887690Z,SENSOR_4350,humidity,Factory_Floor_1,88.63,%,55.0,-57,offline,False,False
2025-09-07T19:31:27.887690Z,SENSOR_9039,light,Factory_Floor_2,631.15,lux,24.5,-69,online,False,False
2025-08-10T00:48:46.887690Z,SENSOR_3733,motion,Factory_Floor_1,1.0,detected,50.3,-89,offline,False,False
2025-09-24T03:32:55.887690Z,SENSOR_2766,humidity,Data_Center,75.74,%,23.8,-43,maintenance,False,False
2025-09-03T10:26:22.887690Z,SENSOR_3376,motion,Office_Building,1.0,detected,52.4,-61,online,False,False
2025-09-03T09:06:18.887690Z,SENSOR_7275,humidity,Warehouse_B,77.71,%,29.3,-58,maintenance,False,False
2025-09-16T00:12:41.887690Z,SENSOR_7162,light,Office_Building,622.75,lux,81.9,-70,maintenance,False,False
2025-08-04T03:15:58.887690Z,SENSOR_8206,pressure,Data_Center,1012.43,hPa,28.8,-87,maintenance,True,False
2025-07-28T15:35:54.887690Z,SENSOR_8941,temperature,Factory_Floor_1,31.81,°C,95.6,-70,maintenance,False,False
2025-07-07T07:38:07.887690Z,SENSOR_8974,temperature,Warehouse_B,19.06,°C,75.2,-50,maintenance,False,False
2025-08-09T03:13:01.887690Z,SENSOR_7856,pressure,Factory_Floor_2,1005.4,hPa,84.7,-64,offline,False,False
2025-08-02T05:54:05.887690Z,SENSOR_2517,motion,Office_Building,0.0,detected,79.7,-70,maintenance,False,False
2025-07-20T18:16:30.887690Z,SENSOR_1884,motion,Factory_Floor_1,1.0,detected,66.4,-39,online,False,False
2025-08-02T00:52:48.887690Z,SENSOR_4638,temperature,Data_Center,30.26,°C,41.7,-48,online,False,False
2025-08-14T06:41:42.887690Z,SENSOR_3168,light,Office_Building,378.89,lux,76.8,-59,offline,False,False
2025-08-22T05:12:28.887690Z,SENSOR_2367,light,Factory_Floor_2,993.86,lux,48.6,-78,maintenance,False,False
2025-07-15T10:06:53.887690Z,SENSOR_1012,motion,Warehouse_A,0.0,detected,26.8,-66,online,False,False
2025-08-09T16:45:58.887690Z,SENSOR_1779,pressure,Warehouse_B,1007.11,hPa,43.6,-33,maintenance,False,False
2025-07-03T21:56:56.887690Z,SENSOR_1371,motion,Factory_Floor_1,1.0,detected,73.1,-34,maintenance,False,False
2025-06-27T05:37:36.887690Z,SENSOR_4963,air_quality,Warehouse_B,104.43,AQI,64.7,-43,maintenance,False,False
2025-08-01T21:34:05.887690Z,SENSOR_5555,motion,Factory_Floor_2,1.0,detected,72.5,-31,online,False,False
2025-07-21T02:07:52.887690Z,SENSOR_9296,humidity,Warehouse_A,55.0,%,11.2,-56,maintenance,False,False
2025-08-13T15:27:53.887690Z,SENSOR_9119,air_quality,Factory_Floor_1,232.74,AQI,97.3,-80,online,False,False
2025-08-22T00:19:14.887690Z,SENSOR_4239,humidity,Factory_Floor_1,60.57,%,90.4,-44,offline,False,False
2025-08-21T02:45:44.887690Z,SENSOR_5202,humidity,Warehouse_A,85.76,%,35.6,-52,offline,False,False
2025-09-17T10:13:39.887690Z,SENSOR_2811,light,Warehouse_A,707.55,lux,45.5,-32,maintenance,False,False
2025-08-30T18:01:55.887690Z,SENSOR_1461,temperature,Factory_Floor_1,28.64,°C,85.9,-71,offline,False,False
2025-07-01T22:17:07.887690Z,SENSOR_8930,air_quality,Warehouse_A,228.79,AQI,30.9,-85,offline,False,False
2025-07-29T03:27:51.887690Z,SENSOR_4283,humidity,Warehouse_B,61.33,%,55.5,-59,online,False,False
2025-07-05T14:59:39.887690Z,SENSOR_3904,humidity,Data_Center,38.74,%,46.2,-53,online,False,False
2025-08-26T16:58:17.887690Z,SENSOR_9872,temperature,Data_Center,27.04,°C,98.2,-79,offline,False,False
2025-07-18T06:00:36.887690Z,SENSOR_1478,air_quality,Warehouse_B,57.1,AQI,83.4,-39,offline,False,False
2025-09-02T15:41:06.887690Z,SENSOR_2727,pressure,Data_Center,1022.73,hPa,25.4,-78,online,False,False
2025-07-11T15:58:06.887690Z,SENSOR_9570,light,Factory_Floor_2,232.23,lux,41.6,-62,offline,False,False
2025-09-13T10:25:04.887690Z,SENSOR_5481,pressure,Data_Center,991.47,hPa,78.6,-88,online,False,False
2025-08-15T22:15:39.887690Z,SENSOR_2103,motion,Factory_Floor_1,0.0,detected,25.6,-34,maintenance,False,False
2025-08-18T04:28:17.887690Z,SENSOR_8726,humidity,Warehouse_A,58.22,%,86.9,-62,offline,False,False
2025-08-25T19:03:06.887690Z,SENSOR_1153,air_quality,Warehouse_A,273.05,AQI,99.8,-50,online,False,False
2025-09-18T15:13:46.887690Z,SENSOR_6139,temperature,Warehouse_B,20.29,°C,28.4,-75,online,False,False
2025-09-07T07:28:40.887690Z,SENSOR_7665,humidity,Factory_Floor_2,60.72,%,37.0,-63,online,False,False
2025-09-15T19:51:50.887690Z,SENSOR_6509,light,Warehouse_A,971.37,lux,50.4,-33,online,False,False
2025-08-28T13:58:32.887690Z,SENSOR_7837,light,Data_Center,116.54,lux,89.9,-50,online,True,False
2025-09-23T15:38:06.887690Z,SENSOR_8475,temperature,Factory_Floor_1,18.77,°C,44.7,-65,online,False,False
2025-09-13T03:42:05.887690Z,SENSOR_9845,humidity,Office_Building,82.19,%,14.4,-34,maintenance,False,False
2025-07-30T09:05:51.887690Z,SENSOR_6002,pressure,Office_Building,1006.67,hPa,78.8,-42,online,False,False
2025-07-21T05:09:52.887690Z,SENSOR_3514,pressure,Factory_Floor_2,1018.13,hPa,65.3,-79,offline,False,False
2025-09-17T20:08:27.887690Z,SENSOR_6054,air_quality,Data_Center,158.65,AQI,77.0,-72,offline,False,False
2025-07-16T05:08:50.887690Z,SENSOR_9839,light,Warehouse_B,54.31,lux,44.9,-54,maintenance,False,False
2025-08-09T07:05:41.887690Z,SENSOR_1906,air_quality,Warehouse_A,185.92,AQI,70.0,-47,online,False,False
2025-09-17T13:48:36.887690Z,SENSOR_3872,pressure,Office_Building,1022.5,hPa,94.1,-62,online,True,False
2025-07-28T15:15:36.887690Z,SENSOR_1757,air_quality,Factory_Floor_2,193.61,AQI,11.3,-77,online,False,False
2025-08-08T14:23:19.887690Z,SENSOR_9167,temperature,Data_Center,20.52,°C,43.2,-80,online,False,False
2025-09-03T00:18:36.887690Z,SENSOR_5883,temperature,Factory_Floor_1,31.49,°C,18.4,-37,online,False,False
2025-09-05T13:26:42.887690Z,SENSOR_9329,pressure,Factory_Floor_1,1018.31,hPa,78.9,-35,online,False,False
2025-06-30T04:42:45.887690Z,SENSOR_9629,humidity,Data_Center,50.4,%,13.2,-50,online,False,False
2025-06-28T03:04:19.887690Z,SENSOR_4718,motion,Warehouse_A,1.0,detected,82.3,-88,maintenance,False,False
2025-08-23T15:38:40.887690Z,SENSOR_8470,temperature,Factory_Floor_2,20.74,°C,60.9,-55,maintenance,False,False
2025-09-05T06:30:54.887690Z,SENSOR_2863,motion,Warehouse_A,1.0,detected,93.2,-55,offline,False,False
2025-09-19T09:40:57.887690Z,SENSOR_7714,pressure,Warehouse_A,1027.47,hPa,38.8,-32,offline,False,False
2025-09-06T16:54:35.887690Z,SENSOR_9479,temperature,Factory_Floor_2,20.82,°C,31.2,-41,online,False,False
2025-07-27T03:41:03.887690Z,SENSOR_9324,air_quality,Warehouse_A,178.98,AQI,56.0,-62,maintenance,False,False
2025-07-18T17:27:34.887690Z,SENSOR_5159,temperature,Warehouse_B,31.09,°C,44.4,-84,maintenance,False,False
2025-09-13T03:22:22.887690Z,SENSOR_1636,pressure,Data_Center,1016.56,hPa,25.0,-54,online,False,False
2025-07-03T22:49:40.887690Z,SENSOR_7548,motion,Warehouse_A,1.0,detected,35.3,-58,maintenance,False,False
2025-07-07T13:14:46.887690Z,SENSOR_5130,humidity,Warehouse_A,64.29,%,60.8,-72,offline,False,False
2025-07-10T16:59:22.887690Z,SENSOR_1046,light,Office_Building,806.37,lux,58.0,-70,online,False,False
2025-07-28T23:08:01.887690Z,SENSOR_6394,pressure,Office_Building,1027.96,hPa,25.5,-60,online,False,False
2025-08-30T20:03:15.887690Z,SENSOR_7774,air_quality,Data_Center,63.9,AQI,82.5,-44,offline,False,False
2025-08-22T19:39:05.887690Z,SENSOR_5906,pressure,Warehouse_B,1014.15,hPa,62.9,-51,maintenance,False,False
2025-08-02T01:17:58.887690Z,SENSOR_7909,air_quality,Office_Building,223.68,AQI,61.5,-87,offline,False,False
2025-08-08T16:40:56.887690Z,SENSOR_3180,light,Factory_Floor_1,969.22,lux,51.1,-48,online,True,False
2025-08-09T22:22:20.887690Z,SENSOR_5774,humidity,Factory_Floor_1,65.06,%,71.0,-88,online,False,False
2025-09-09T17:06:01.887690Z,SENSOR_9422,temperature,Warehouse_A,29.87,°C,56.3,-63,offline,True,False
2025-09-13T18:13:02.887690Z,SENSOR_5364,motion,Warehouse_B,0.0,detected,96.9,-64,online,False,False
2025-06-30T20:39:34.887690Z,SENSOR_5728,temperature,Warehouse_B,24.39,°C,99.1,-87,offline,True,False
2025-08-01T18:17:07.887690Z,SENSOR_3150,light,Factory_Floor_1,34.78,lux,74.9,-81,online,False,False
2025-09-07T20:46:46.887690Z,SENSOR_7716,air_quality,Office_Building,224.21,AQI,58.2,-67,maintenance,False,False
2025-07-25T10:13:49.887690Z,SENSOR_4906,temperature,Warehouse_B,23.43,°C,92.2,-83,maintenance,False,False
2025-08-16T21:32:43.887690Z,SENSOR_5926,light,Warehouse_A,495.28,lux,50.0,-79,offline,False,False
2025-07-16T15:29:40.887690Z,SENSOR_7911,motion,Warehouse_A,1.0,detected,40.3,-43,online,False,False
2025-07-14T10:47:18.887690Z,SENSOR_6931,light,Factory_Floor_1,954.12,lux,16.7,-38,maintenance,False,False
2025-08-28T02:34:33.887690Z,SENSOR_8153,light,Warehouse_A,868.08,lux,39.1,-63,online,False,False
2025-08-02T04:35:10.887690Z,SENSOR_6812,light,Warehouse_A,677.37,lux,48.3,-30,online,False,False
2025-07-16T13:51:02.887690Z,SENSOR_1512,motion,Office_Building,1.0,detected,13.2,-56,offline,False,False
2025-08-23T07:47:21.887690Z,SENSOR_9232,air_quality,Factory_Floor_2,211.45,AQI,95.1,-62,offline,False,False
2025-08-12T23:30:18.887690Z,SENSOR_7496,humidity,Warehouse_A,50.15,%,27.8,-67,online,False,False
2025-09-21T03:07:02.887690Z,SENSOR_8607,pressure,Warehouse_B,1000.31,hPa,80.9,-63,maintenance,False,False
2025-09-17T12:52:14.887690Z,SENSOR_5418,motion,Office_Building,0.0,detected,48.2,-34,maintenance,False,False
2025-08-23T07:16:05.887690Z,SENSOR_8096,air_quality,Factory_Floor_1,75.32,AQI,40.1,-40,offline,False,False
2025-08-03T21:00:08.887690Z,SENSOR_6778,pressure,Factory_Floor_1,1016.32,hPa,54.5,-86,maintenance,False,False
2025-07-26T03:12:16.887690Z,SENSOR_8522,pressure,Warehouse_B,998.49,hPa,18.8,-69,maintenance,False,False
2025-09-15T16:28:43.887690Z,SENSOR_2914,air_quality,Warehouse_B,202.69,AQI,31.3,-54,offline,True,False
